,x,y,r,g,b,Title,Artist,Genre,Year,0,1
31,0.0746734,4.3057346,0.9259921361811031,0.8947015295380858,0.37289575760743215,There Goes My Baby,Charlie Wilson,RnB,2008,0.08482677502138586,0.05155284668757724
32,6.4769945,6.003126,0.7259602710809492,0.8980638499224444,0.3169643780870612,Toast,Blawan,Techno,2023,0.4146174863387978,0.004098360655737705
33,4.3423133,5.852223,0.6091422205042042,0.690682482008153,0.3821994129288409,I Saw the Light,Todd Rundgren,PowerPop,1972,0.11550077258041856,0.022439949431099865
34,-0.91194737,2.8844712,0.9100745970263384,0.9756237753855506,0.4049460305537517,Down Low,"Dombresky, Ricky Ducati, Donnie Sloan",House,2021,0.05321191814382477,0.016196498054474703
35,5.72109,7.7840614,0.4388454576900798,0.975224770034901,0.6864943915825475,Rock N Roll Girl,"Paul Collins, The Beat",PowerPop,2014,0.12568793693291702,0.052190242451286624
36,10.72103,3.4966035,0.13093696884591988,0.9507306710559662,0.3535785900743103,Me & U,Cassie,RnB,2006,0.05201987701987703,0.021149721149721152
37,6.1004996,7.326597,0.5856122525381479,0.9192472745288581,0.5102239532684413,Drivin' My Life Away,Eddie Rabbitt,Country,1980,0.1468055555555556,0.06413863404689096
38,11.164694,3.5486796,0.23762075720521028,0.9755040972365543,0.7374157489229328,Darkbloom,"We Came As Romans, Brand of Sacrifice",Metalcore,2022,0.12270098596890402,0.06370875995449377
39,2.8020992,7.431174,0.8198722721786742,0.9557304512844128,0.41952887527887384,Gabes New Joint,Antibalas,Afrobeat,2002,0.16840084108012407,0.05120960602036297
40,11.453876,2.2986867,0.04362095009403624,0.9804223619365595,0.5425480928472138,Break Of Dawn,Rhythm On The Loose,Breakbeat,2021,0.09223541143923346,0.016693205944798273
41,0.29553917,3.9565551,0.9087187263676788,0.9162400403704778,0.3425306683250549,Di ko Alam,"Yassi Pressman, Andre Paras",OPM,2015,0.05319522036002486,0.03664106145251398
42,7.016889,6.0730243,0.49854843068186583,0.9438581220553153,0.46471937550978354,Ghost Town - Jonas Steur Remix,"Myon, Nikol Apatini",ProgressiveHouse,2021,0.11036843328684336,0.02536494653649465
43,-0.12690832,5.373415,0.8482951384239892,0.9528940989683194,0.5779446786342567,Holy,King Princess,IndiePop,2018,0.08664846593863754,0.023379268504073496
44,3.7261646,0.6330441,0.8071482681711736,0.7979839472658957,0.7640841429943475,Valley Of Death,KILL FEED,Dubstep,2020,0.3238095238095238,0.007142857142857143
45,10.924841,1.9636692,0.052578817614171505,0.9733374440292353,0.5897757418196838,嘘,SID,Anime,2009,0.10296702340555126,0.019658705298877574
46,9.483819,2.8905568,0.1066792351837052,0.9414509818888663,0.46212948504850637,The Windmills of Your Mind,George Skaroulis,NewAge,2015,0.1162474200206399,0.031348899208806326
47,8.314866,6.2656093,0.4894620042145205,0.9369182886898351,0.5756693121190531,Do or Die (feat. Childish Gambino),"Flux Pavilion, Childish Gambino",EDM,2013,0.23673885750156942,0.032564344005021964
48,11.16608,5.141522,0.1424378119792279,0.9667366461361451,0.7556206340261329,Touch off,UVERworld,JPop,2019,0.2770305907172996,0.032070440693858414
49,6.859451,3.2859848,0.3856005168514442,0.5322633955413563,0.39689873599738845,Dark Lung of the Storm,Aura Noir,BlackMetal,2018,0.08085996955859973,0.010790389215046747
50,9.303452,4.6990867,0.25591613771561345,0.8525122395952893,0.3752771483797276,"Cold, Cold Feeling",Albert Collins,Blues,1978,0.12132273290003098,0.03592831166821419
51,9.986249,2.7153342,0.0894914552590668,0.7742694312430494,0.5282877640286117,Me Quieren Matar,"Tempo, Anuel AA",Reggaeton,2016,0.03817783094098883,0.010267145135566189
52,7.3992367,1.2754476,0.10497108702496148,0.76388246500353,0.11906436836796044,Parallax View,Ectomorph,Electro,2018,0.17582417582417584,0.0
53,0.87482774,3.9728806,0.8809479164384222,0.8925759039683985,0.4542278818740822,Dahil Mahal Na Mahal Kita,Roselle Nava,OPM,1997,0.08155279722752677,0.031364488294787454
54,0.13644338,4.1604786,0.9177210454020079,0.9498641280272151,0.46134908845936473,共勉之,Ella Koon,Cantopop,2014,0.08180180180180181,0.04324774774774778
55,8.576828,6.02466,0.47665740868643464,0.8979774113182336,0.6782365305014291,WOLV,Dyro,ProgressiveHouse,2014,0.2734687596183441,0.08671899045860265
56,1.5323967,7.919098,0.8976795143512897,0.9784633292907614,0.8575847553272156,Up From the South,The Budos Band,Afrobeat,2005,0.32051282051282054,0.0479582146248813
57,10.012217,6.4088397,0.2897606423013536,0.9760960135067361,0.6972349007841478,The Tree of Life,The Wise Man's Fear,Metalcore,2020,0.23699411331861658,0.05331125827814567
58,11.272746,3.2234952,0.0843464539918532,0.9818471965708165,0.5217101507954501,Reach Me,First State,Trance,2009,0.144634481643215,0.020524691358024663
59,8.83336,8.806309,0.6458729201689885,0.909198193180245,0.7107555533041916,Sensoria - 7'' Version,Cabaret Voltaire,Industrial,2014,0.5846480582524272,0.006978155339805826
60,9.0453415,4.477968,0.2891793750609045,0.9157293385314244,0.4001738930790006,最愛,Vivian Chow,Cantopop,1988,0.08455828022536262,0.030455112219451373
61,2.085885,8.376611,0.9262356313939956,0.9664489795019557,0.7132148136371903,Wrong Road Again,Lonesome River Band,Bluegrass,2017,0.1718558453137188,0.1225133734536946
62,-0.9568188,2.564789,0.9442844327062903,0.9816602762116811,0.4997702865606913,Lorimor,Savasana,Sleep,2021,0.10409623719464138,0.02558461386918834
63,0.26774102,1.8764602,0.9339504470230083,0.8980996279766027,0.3739586853282539,Tremendo Vacilão,Perlla,Pagode,2006,0.04724525745257457,0.017551490514905146
64,0.24351767,3.169854,0.9160794638104727,0.9331522890693836,0.45566645136125605,對我有感覺,HotCha,Cantopop,2009,0.06846074573730564,0.03162591343451377
65,10.881158,3.6789556,0.14946256868994273,0.974591784302294,0.4860570773264466,Sirens of the Sea - Above & Beyond Radio Edit,Oceanlab,Trance,2008,0.15818122692178574,0.03059017287680428
66,10.706391,0.71910805,0.03833976743223882,0.9790245539511022,0.2752485724731969,Como Panas,Bryant Myers,Reggaeton,2020,0.052311965811965816,0.008897435897435899
67,4.586735,4.9226503,0.597959887943573,0.6256356080568533,0.4532072832327639,I Get The Sweetest Feeling,Jackie Wilson,Soul,1968,0.07085670405982906,0.016225961538461536
68,9.982054,2.842959,0.15849871784013786,0.8882677006965548,0.45833852172269773,Stomp! - Single Version,The Brothers Johnson,Funk,2003,0.056535526943252284,0.021981402002861233
69,-0.4611858,1.5942379,0.9671546467310312,0.9736709711068368,0.6869383301427319,Keep on Loving You,REO Speedwagon,Rock,1980,0.1448609771777564,0.05068975677702774
70,4.102345,4.8282437,0.7166757363850793,0.7758516483369985,0.31079031305021165,Je te veux,"Erik Satie, Patricia Petibon, Susan Manoff, Christian-Pierre La Marca",Opera,2020,0.06576536643026014,0.02881205673758864
71,8.819885,7.6600165,0.5449324770074806,0.9628385395979988,0.6443104773716178,Black Metal War!,Graveland,BlackMetal,2016,0.28844444444444445,0.08844444444444445
72,6.3142953,3.600991,0.3559496407197452,0.7259032234094968,0.48229840818121866,Oombah - Kevin Saunderson & Justin Cholewski Remix,"Kevin Saunderson, e-Dancer, Virus J",Techno,2019,0.04952611625947767,0.00661097070111392
73,1.0216275,5.466552,0.8825053091345135,0.9237041164122617,0.45381145651864496,Flower,Atsuko Maeda,JIdol,2016,0.13548900462962962,0.04852327215608464
74,5.1729493,7.4376397,0.4817125250738033,0.963262037898634,0.6306390499922068,"Tuloy Pa Rin - From ""abnkkbsnplako """,Flip Music All Stars,OPM,2014,0.12488294314381264,0.022804719435154212
75,8.831772,6.7570486,0.27884602813660897,0.8768558616905395,0.5398485405939151,Bangarang (feat. Sirah),"Skrillex, Sirah",EDM,2011,0.364479825353809,0.025368864799759108
76,6.6764526,6.6733384,0.4973522649263591,0.9205756205883373,0.4172905241608247,Video,India.Arie,RnB,2001,0.08146435140106026,0.020826571459482846
77,-0.17520076,2.909091,0.906333326768143,0.9503723751946442,0.4393502849596348,Paraluman,Adie,OPM,2021,0.06911960132890371,0.023779992617201925
78,7.9454536,5.775218,0.4356056311744457,0.8412338182398813,0.4355345480809478,The Cat,Jimmy Smith,Jazz,1998,0.1773005773535996,0.04215270413573701
79,8.992369,1.6016402,0.09584869058761092,0.720150653528009,0.23770531358751534,Dis-Organ-Ized,Impetigo,Grindcore,1990,0.12398373983739838,0.012195121951219513
80,6.6526155,4.4614453,0.5346430754811363,0.8331864970621519,0.5719676868349087,Far from Heaven,Fit For An Autopsy,Metalcore,2022,0.0735008818342152,0.019797178130511472
81,5.612527,7.7015834,0.39474697547310245,0.9596539849502099,0.6469524988644391,スパークル - movie ver.,RADWIMPS,JPop,2016,0.0959506009967751,0.03938654353562006
82,9.702601,6.930372,0.3632856457403798,0.9689510041742838,0.8245395086772569,Uinuos Syömein Sota,Havukruunu,BlackMetal,2020,0.25896762904636916,0.06929302106467461
83,3.7916298,6.317213,0.6746545456963267,0.9349952238053706,0.4873999172703996,Mulher Perigosa (Ao Vivo),Camisa Suada,Forro,2006,0.13549945457378842,0.024115630356864575
84,6.9118237,5.9075413,0.398430200186723,0.9313513942009994,0.45628404201664924,Here I Go Again,The Spongetones,PowerPop,2000,0.07003218583823119,0.020556954939826476
85,2.1510718,2.6157794,0.8320221842010921,0.4773341525511087,0.19680218892162335,Slow Hand,The Pointer Sisters,Disco,1981,0.0584275951455167,0.024787910922587482
86,4.7305,7.6817927,0.6724399193478013,0.9643139055843003,0.646818527492373,Lord You're Mighty,Youthful Praise,Gospel,2009,0.1406483718017532,0.05860999284308467
87,6.4933877,1.2602788,0.23783168721679454,0.18967962103146152,0.3625674753441884,Fire,Ohio Players,Soul,1974,0.08735279980773855,0.008111031002162941
88,9.697979,4.70912,0.3430213900781914,0.9328690742567135,0.6816236685738873,Me Against the World,Lizzy Borden,HardRock,1987,0.08701340754743409,0.05990863264020168
89,8.956874,1.7400206,0.17377669841613472,0.8598183206821889,0.30051842658182853,La Mulateada,Fernando Serrano,Tango,2019,0.08444562773636255,0.025147911489764526
90,9.09429,6.095402,0.5667643027338058,0.968941024027405,0.35714809409399534,Kingdom of D'mt,Karl Hector & The Malcouns,Afrobeat,2015,0.17772055763628805,0.06736371202663335
91,4.768283,7.5455027,0.688382383091908,0.968940595844713,0.7435953920218463,I Got My Mind Made Up (You Can Get It Girl),Instant Funk,Funk,1979,0.13478602277188853,0.018577411333595077
92,3.9665644,7.453745,0.6911017981603302,0.9742550446617996,0.8761041002073984,Electricity - Remastered 2003,Orchestral Manoeuvres In The Dark,SynthPop,1980,0.15956318914334175,0.03363255112618979
93,5.687298,0.9503114,0.4217787061777864,0.09509127500887002,0.17688637526009332,Christian Pipebomb,Kill The Client,Grindcore,2008,0.06972789115646258,0.01020408163265306
94,3.7548423,1.9190633,0.7447806236408248,0.5477941441893712,0.3944025123385569,Muli,Bugoy Drilon,OPM,2008,0.0498675658831909,0.022619524572649572
95,4.52091,6.909769,0.6488992276144466,0.9485209087861133,0.7167876938568352,Kyrie,Mr. Mister,SynthPop,1985,0.08830857019810512,0.04360465116279067
96,-0.11600992,5.9022546,0.9102359821688989,0.9672251733972903,0.580071159658992,Gone not around any longer,SISTAR19,KPop,2013,0.12230495876736122,0.03762749565972222
97,8.882057,6.2647843,0.4979161108239366,0.9784017914622942,0.5108570848951497,Mechanical Advantage,Datassette,IDM,2019,0.13636435462408517,0.0411422987358616
98,1.7608237,1.7544839,0.889335843092198,0.4972149059431908,0.14913296266806644,Sucre,"John Tejada, Qzen",MinimalTechno,2006,0.04726722124927035,0.0050715119673088145
99,8.823896,8.426139,0.5108013331207416,0.7458140558677725,0.7041309363118199,System Damage,AlienPark,Dubstep,2022,0.5539568345323741,0.01079136690647482
100,11.271241,4.678662,0.17212353942578007,0.9215960987231187,0.7757670177823875,Mr. Rager,Kid Cudi,HipHop,2010,0.26861382492052416,0.03324804218035202
101,1.2759424,1.00565,0.8681367890971575,0.7982212804025812,0.6728694815859675,Timeline,Venomous Concept,Grindcore,2023,0.15311223771299817,0.01077313054499366
102,8.667542,9.668135,0.8367693769050719,0.9820137900379082,0.9162022803474675,Dream Of Flight,Nile Kaufman,Sleep,2021,0.5636297560358992,0.09605296422702572
103,2.0803845,5.8975983,0.8812038115483074,0.9694065288473054,0.49070507529465923,I've Been Missing You,S.P.Y,DrumAndBass,2021,0.04891263380069352,0.02804914819840192
104,-0.68700534,3.9331303,0.9503343013860229,0.9820137900379082,0.6117728577740831,Ethereal Mind,Albert Bauer,Sleep,2022,0.11747338656021289,0.055347638057218915
105,3.0235443,5.658191,0.7591271816889199,0.9482644617221482,0.3269623980004441,They Don't Know,Jon B.,RnB,1997,0.07736579560417302,0.028590347412134103
106,9.659403,8.183613,0.28976198563098526,0.9749469692263228,0.9213227312612076,Ultrasonic - Maarten de Jong Remix,"Ben Gold, Maarten de Jong",Trance,2023,0.5612271203918535,0.020059938128383605
107,-0.023243183,3.3485873,0.9221481478253293,0.9555532937242789,0.4504464938917104,給我一個理由忘記,A-Lin,Mandopop,2011,0.08218428396999833,0.028671725100296523
108,2.5698206,5.169315,0.8230907299894339,0.839978272158085,0.3121552326164095,直到我遇見了你,Yo Lee,Mandopop,2020,0.05154556233062336,0.029729844173441735
109,2.7316298,8.054806,0.7877700279435961,0.9653996350933938,0.6473598466074828,morning,ame_no_parade,JRock,2017,0.18505133300215265,0.05931445603576751
110,3.0558116,4.533923,0.753795512630921,0.8973638958494037,0.5572180107669343,コノ手デ,Rin Akatsuki,Anime,2018,0.07059943528693531,0.01718063186813187
111,4.4970737,6.653705,0.5801241894069508,0.9575482218128408,0.48862035803125625,桜坂,Masaharu Fukuyama,JPop,2001,0.08613008824366641,0.025154189202011568
112,4.154647,6.5934763,0.649688541111661,0.9553640861040317,0.6770245822789245,天后,Andrew Tan,Mandopop,2011,0.10601885868234143,0.027389991019675076
113,4.6821055,6.7591004,0.5694183536060482,0.9627600101515102,0.5364954818680638,Just You and I,Namie Amuro,JPop,2017,0.11155741216795208,0.0260104255926878
114,9.208345,1.2329202,0.08471397626539655,0.9092393688863598,0.6545411081235986,Vultures of the Cross,The Arson Project,Grindcore,2023,0.20036764705882354,0.001838235294117647
115,6.6345887,3.141962,0.6990904088301547,0.49526554731281147,0.5778596833794558,Boy Ya Got Me - Original Mix,Screwface,Breakbeat,2015,0.28066378066378067,0.013450834879406308
116,6.772057,3.3233232,0.353420636924899,0.3201970356009756,0.13590774421782958,Piropo,Noriel,Reggaeton,2021,0.08869485294117647,0.02022058823529412
117,8.285341,6.5856047,0.4183533148460127,0.7048403822213523,0.5395458130206071,4 Bit,Uberzone,Breakbeat,2007,0.3887105976322921,0.00021394950791613177
118,9.500612,0.9898747,0.07039772997157297,0.9239221380731912,0.6520656811249415,The Day Burzum Killed Mayhem,Nargaroth,BlackMetal,2001,0.20557745656300191,0.0020440940283253032
119,1.2350978,5.68164,0.8431852288108858,0.9022291897360988,0.5375948043076699,昨天我十五歲,同恩,Mandopop,2005,0.1093187696806119,0.03619686234817817
120,-0.64839184,3.796003,0.9135166046720985,0.9684046956227806,0.510415710897023,Caught Up In You,38 Special,HardRock,1982,0.07432914693569438,0.027240752178985656
121,9.117809,9.233827,0.5196452453273535,0.9808876852563381,0.9200295856413547,Descontrol,Tony Lenta,Reggaeton,2016,0.586131095123901,0.04656274980015987
122,1.4695048,6.977788,0.8366664916342407,0.9786154101228217,0.5395548730560424,R.U.N,Suzy,KPop,2023,0.22600156087408949,0.0490027748872702
123,7.43329,2.484448,0.24592328536106248,0.9543789335849474,0.2019311251876977,Marianela (Que Pasa),"HUGEL, Merk & Kremont, Lirico En La Casa",DeepHouse,2022,0.25977396197128444,0.06846623981373691
124,0.1945391,2.4747808,0.9153506536162935,0.9546403680240423,0.37076829308604237,Proibido Amor,Trio Da Huanna,Forro,2018,0.10573432343234329,0.026385451045104504
125,3.187392,1.3195635,0.7926659653005521,0.7258151808257639,0.841876598780883,Memphis Will Be Laid To Waste,Norma Jean,Metalcore,2002,0.1831747649790463,0.04878808472080643
126,-0.5516015,3.983254,0.9306389400842551,0.9737821397480052,0.5649968697151341,Enigma,Talla 2XLC,Trance,2023,0.12091861598440552,0.0366701862681395
127,8.16676,5.762335,0.31959400192715537,0.9158993829153188,0.43759779444683533,Power to the Women,London Afrobeat Collective,Afrobeat,2019,0.1719074598677998,0.02539869898226839
128,4.145155,1.9429089,0.6719298539940318,0.2588487846099189,0.14291777006578646,Si Me Ves Llorar,David Pabon,Salsa,2001,0.05800790330079033,0.017422129242212925
129,-0.2959841,5.4899526,0.911558798058398,0.9799630600144507,0.613539098258597,With You With Me,Fosternicole,IndiePop,2019,0.1141834247410116,0.03674080845013203
130,6.0543084,7.954885,0.4525033359190664,0.9820137900379085,0.7885000671644029,Boy Blowing Bubbles,Olivia Line,Sleep,2022,0.12553778526000747,0.0598905723905724
131,1.3694144,5.584212,0.7900220530419696,0.8550350714932028,0.7038527691927348,I Want You to Want Me,Cheap Trick,Rock,1977,0.13315481986368063,0.03754192361787298
132,0.8335935,5.175185,0.8820035812073006,0.9079947297691519,0.6788182477097794,Leslie,Rocksteddy,OPM,2008,0.1001918743838896,0.04955287987607381
133,10.032012,6.289859,0.23040197908302243,0.9590142043154967,0.6325144653703039,Terrified,Versus Me,Metalcore,2022,0.2700411522633745,0.039794238683127564
134,9.230037,6.6598487,0.21358559129658106,0.9231195474269767,0.6955291612839052,Final Tale,Ghost Iris,Metalcore,2019,0.3712522045855378,0.014619157848324519
135,4.2650623,6.2422976,0.5852367469972618,0.9025368852236889,0.6553619178802635,Fuck Forever,Babyshambles,Rock,2005,0.1398244676111556,0.013833199679230156
136,7.831286,0.7248129,0.1791508346932446,0.3576926677133427,0.34040443834750544,恋の後味,Yufu Terashima,JIdol,2022,0.029017924174174224,0.010074136636636638
137,3.5235615,6.197082,0.7046802623887752,0.9658978313435117,0.47170573591649934,Don't Know What to Do,Richard Yap,OPM,2013,0.0774130571249216,0.029728185812931573
138,-0.79039437,2.8126302,0.9002908184802738,0.9727623972111782,0.8443528483995678,Distance,Sleep Waker,Metalcore,2021,0.25319275067750685,0.029454607046070454
139,7.0879436,2.771405,0.3725949461015438,0.35696194723848446,0.24071616393934359,End The Suffering,Defeatist,Grindcore,2009,0.26188725490196074,0.012377450980392156
140,7.9166026,4.6680636,0.5393499608953811,0.6503634526772184,0.4875796550846425,Doom,"Hekler, Calcium",Dubstep,2019,0.22670250896057348,0.008363201911589008
141,0.95519197,7.642981,0.9304726328133831,0.9780113795294851,0.7460387015644931,About You,The 1975,Rock,2022,0.16699893673577884,0.07317620650953995
142,1.6945808,5.9049096,0.789891496197689,0.8848659960601646,0.369443535287328,Conga,"Heitor dos Prazeres, João da Bahiana, Jorge Fernandes, Ataulfo Alves",Samba,1955,0.12054053012790882,0.038474726460163346
143,-0.7052207,3.2028458,0.94086495402276,0.9600594977075289,0.5190302254566782,Sober to Death,Car Seat Headrest,IndiePop,2018,0.08886768447837164,0.04152883799830365
144,0.96124643,6.12698,0.9222478645957211,0.9814164226450237,0.6893368982959422,Sunspot,"Airwave, Rising Star",Trance,2014,0.35176623670513596,0.0486999321113375
145,10.943129,5.3972054,0.1353527404090933,0.902130375008469,0.4694733713179229,Tendency,Jan Jelinek,IDM,2001,0.3089774217725312,0.00736602960464681
146,-0.06567331,4.562981,0.9263735951308967,0.9506240565218761,0.4812250088323534,I Believe In You,Don Williams,Country,1980,0.10103793843951323,0.04129185556350914
147,1.7832972,2.6489923,0.8654524997208481,0.6972283991991455,0.25884716780830086,Having You There,Mississippi Mass Choir,Gospel,1987,0.05607322116140191,0.030085012965582275
148,9.106309,5.63749,0.3751473539070598,0.9402196644883908,0.48679617374068773,Gasoline,KEY,KPop,2022,0.15578310149407523,0.03391722479821398
149,4.7681365,1.5192162,0.6300500113013074,0.2329506809144408,0.3438646146868547,"Ah! perfido, Op.65 - 1997 Remastered Version","Ludwig van Beethoven, Nicola Rescigno, Orchestre De La Société Des Concerts Du Conservatoire",Opera,1997,0.08308827884387585,0.010723910210850516
150,6.7314777,5.950879,0.5056120905901434,0.8903120959905698,0.42096884017839703,Heartbreak,MINHO,KPop,2021,0.12155435090702948,0.024597859977324256
151,5.7733865,6.2025914,0.7827730045246362,0.9233152287128844,0.3660013073800595,Case Of The Ex (Whatcha Gonna Do),Mýa,RnB,2000,0.05995175848117025,0.019782913165266106
152,0.57294744,5.2678776,0.8852460208198675,0.96641771400915,0.4057416562922407,Tengo Derecho A Ser Feliz,Junior Gonzalez,Salsa,1990,0.09403299813166267,0.04418480052753057
153,4.101489,2.6469412,0.6766031728393097,0.4985279670932082,0.43358132785064774,Half Crazy,Johnny Gill,RnB,1985,0.0538926681783825,0.030618993629197722
154,0.2751391,3.0948422,0.9082141494302999,0.9242233332947675,0.5016833353898458,Sila,SUD,OPM,2015,0.07025619703809305,0.02490100578126237
155,4.7195616,3.748296,0.6838948971150951,0.4460462200179001,0.19742313120989405,Hey Big Momma,Roosevelt Sykes,Blues,1992,0.0571107282993588,0.03732414585127762
156,4.7999353,6.834179,0.5319856777842721,0.964044052076705,0.506167865361565,(Kissed You) Good Night,Gloriana,Country,2012,0.0783667298492645,0.029408114450762697
157,0.69980234,3.6083899,0.8028981083083845,0.9114788375686727,0.6038495086210784,擋一根,Amazing Show,Mandopop,2018,0.08808156654888112,0.022968197879858664
158,9.866866,0.90252906,0.0774817545615929,0.8147861901135919,0.3442844262207883,Where I Wanna Be,Donell Jones,RnB,1999,0.06709111694882282,0.011523399494064989
159,10.821002,4.6403885,0.1379849716576417,0.9759669491082141,0.5896783599901548,Moment In Time,"Icarus, Jamie N Commons",House,2021,0.14547356828193836,0.03951419481155164
160,7.72565,0.7793709,0.13779008888430497,0.34775006873351194,0.15875935428334373,Body Rock,"Shimon, Andy C",DrumAndBass,2001,0.0203890205371248,0.0
161,11.343425,4.480565,0.09705075702128527,0.9601650701813179,0.695611099493803,Apricus,STANDERWICK,Trance,2021,0.3274110194215222,0.006438067850295903
162,6.775003,6.9756384,0.8210282797811564,0.9814671074489135,0.6672073937384874,Dance with Death,"Love of Everything, Porridge Radio",Emo,2021,0.14763593380614662,0.09897557131599684
