,x,y,r,g,b
130,-0.25921094,3.625543,0.9173420207939121,0.9679851647200661,0.5315409878030131
131,5.478566,7.647598,0.47027167175577106,0.9669919120351749,0.672378399202494
132,5.102585,4.598841,0.5564388486661198,0.6952528458636588,0.5346094994273806
133,10.398416,1.9395454,0.07510764946059621,0.9366637762657595,0.37496258773520097
134,2.0512674,2.851533,0.8345054600879839,0.5014736398425418,0.25157015268000504
135,3.9589472,0.71191865,0.8629435865470095,0.8909371914087039,0.47012272033045294
136,1.3642749,1.5497873,0.887164418047513,0.8313193476454687,0.30402361043394366
137,3.360254,2.1352413,0.7691369183349679,0.306054009836026,0.1753780200889006
138,5.345477,0.5776529,0.5320321720230557,0.06005947318728393,0.09076673246178503
139,1.806155,1.8232758,0.8947855053329453,0.5323334360506106,0.1322895118548936
140,6.1290355,7.981776,0.3260350272079834,0.9457023073806523,0.6362566821187599
141,0.015281248,6.1526065,0.8785423251112924,0.9766935311998883,0.6605919295775686
142,6.6943526,5.789312,0.584756377879061,0.873362032692201,0.5425790407915715
143,0.93108875,3.1531477,0.9050549681955552,0.842529928460501,0.5717352143574347
144,11.146848,5.065511,0.14766206263780368,0.9765324906247629,0.819628899693487
145,6.027453,3.7302053,0.5426119933315823,0.531750027180724,0.5105119100749858
146,1.1783707,3.8450186,0.8848866056656493,0.924379167437057,0.4080951772268642
147,10.497794,2.3495915,0.06961710085062392,0.8698441998406559,0.5101885993192271
148,-1.3074073,4.45615,0.9564794143650847,0.958989300456467,0.7960844510654113
149,3.8762834,7.113623,0.6635172210539305,0.911648334468547,0.4862993243700307
150,-0.30573267,1.4494087,0.953969981436479,0.9360733729306557,0.6445029948415432
151,11.169309,3.7064254,0.2510465030332721,0.9564759022820382,0.7496173348564278
152,0.6215716,3.2831202,0.8886588814902268,0.8661034641300982,0.5938370465703657
153,3.8848839,2.019052,0.7269344434423466,0.5029415590144195,0.43546773601556904
154,-0.07424451,4.4974365,0.9088285751734088,0.9549143987388936,0.553123041848842
155,6.351461,2.638837,0.5472807692638803,0.5831422461774068,0.26508041889270667
156,-1.0719773,4.558425,0.9186569526747727,0.9777950460602561,0.5527835795959364
157,7.9110436,5.977903,0.5259877934013746,0.8862108032435573,0.6269985201218946
158,7.1479435,1.830713,0.2753140280444569,0.32645108376420245,0.38011268933733605
159,3.225849,7.1436276,0.827026766387573,0.7510611719821673,0.41869292674923037
160,0.42322513,5.062474,0.8896115233750708,0.9600670368955107,0.4433229487649633
161,3.2253318,8.216792,0.6974806259030509,0.9484021266622183,0.6341759328455641
162,7.315509,6.903758,0.3964246802151692,0.9702368819255092,0.7594923817137602
163,8.9804125,9.845997,0.6118253153587424,0.9820137900379082,0.967427929703903
164,6.446786,4.6003413,0.4149181426260687,0.6214091313517011,0.49620195877058715
165,4.2064924,1.1257495,0.8569547626856004,0.6104534469376067,0.34752278035616224
166,9.235348,6.315418,0.29686957793894425,0.9802542749439491,0.6500105192550378
167,9.766993,7.5011253,0.3293992989391218,0.925262214596849,0.7711549348946539
168,2.053358,6.551467,0.8321435215039087,0.8798269994595798,0.49679786559944916
169,-0.0097909095,5.3314095,0.9107845881269137,0.9483426707167442,0.4901778353962552
170,4.154925,6.3160048,0.5852367469972618,0.9025368852236889,0.6553619178802635
171,7.545897,3.0284536,0.4289688106695009,0.6656523404336238,0.2866803653969929
172,0.85218614,7.4081345,0.8908346599834851,0.9703934311515204,0.6443121959551252
173,2.0001545,2.3997276,0.850619976031313,0.7758245989621348,0.23566142455570824
174,-0.5875288,4.1197143,0.8885363833153661,0.9724265902564789,0.4380358175237241
175,0.94367564,0.80001134,0.9321014945572864,0.9457784369140105,0.8784933406111728
176,9.487422,2.498919,0.14832050189982154,0.7483461749457458,0.539127418161973
177,4.6159215,4.9484696,0.6789309703191704,0.7399929146689734,0.5498877622625442
178,7.8275466,7.148021,0.3233427068938738,0.9265065451680246,0.5480445564129078
179,3.363308,6.548632,0.6904280773147552,0.9569743364308715,0.706962788451674
180,7.3636165,3.2632878,0.3660149447119403,0.4982758881351647,0.22093268926343668
181,11.017425,4.7080994,0.22079371398114422,0.9756238018090246,0.783705480169531
182,10.590312,3.7706227,0.21895872220225454,0.9698989348568848,0.43607567358311533
183,1.3161002,7.923753,0.9340501747667208,0.9717669216722326,0.6963234252520834
184,7.7769394,0.8526544,0.20906184193418598,0.17286324055525895,0.14522826684690385
185,6.4493694,1.5658269,0.4943606145562845,0.21835561090421818,0.1726090862190681
186,4.4963975,6.7990117,0.5665930537627054,0.9725758994722972,0.49085132139330256
187,0.19556174,1.9262626,0.9530157795386839,0.9313272442349241,0.4669077395402199
188,6.3056965,0.8256945,0.3295674527183984,0.18573014442938512,0.36530202254503
189,1.7783186,1.1139001,0.9196072204669075,0.7058243322867385,0.16941543819839452
190,9.085692,7.167358,0.5543710355049365,0.9752428959868723,0.8264400141837138
191,2.3870654,5.923351,0.8124083642341114,0.9692928666371734,0.49077661516659327
192,2.9980865,1.3918269,0.7859640355190372,0.4241513204413295,0.11075334308701378
193,-0.6888154,3.8360193,0.9414981248255142,0.9641218861155032,0.4872328591575828
194,9.387835,8.16419,0.3159324815841475,0.9544339258027134,0.8297192866879174
195,0.81045496,4.293998,0.881807499349462,0.9431748562519974,0.2879946621811799
196,-0.58989245,1.9788375,0.9478880933241166,0.9624617452826821,0.7257859153586639
197,-0.020581761,5.278536,0.9012452553600135,0.9607048548399357,0.4432581232158709
198,-0.3619494,4.8791213,0.9096427672374899,0.9533581481505893,0.5528484527543777
199,1.5762347,3.0691514,0.8624131897655257,0.834045775724088,0.3402745983651567
200,2.631397,2.651774,0.8679362961105596,0.5916241796735082,0.371291116606249
201,4.712415,7.2057877,0.6892696310471281,0.9669635623815012,0.4287948910938071
202,4.714654,7.49915,0.5841912134453642,0.9170757703257094,0.7609558423774578
203,6.3428135,7.271793,0.7245646628117325,0.9613398911971801,0.7534824386084122
204,1.3650532,1.0391928,0.8681367890971575,0.7982212804025812,0.6728694815859675
205,9.29471,4.557708,0.28266703863860115,0.8814522599374678,0.42260568391148706
206,5.6336007,2.391715,0.24679746093444796,0.44953650414265456,0.7543858622148304
207,7.8922668,4.2467613,0.3922149473311735,0.842155468782577,0.27168045476392194
208,6.0035744,0.786101,0.3559352123257489,0.07234266435080167,0.08304705663034495
209,0.0030315693,1.441754,0.9618073259170001,0.9538937253410732,0.5121168160628636
210,6.552756,4.6958456,0.5050911035833987,0.45197830901140507,0.1971338249102978
211,7.138877,1.9659395,0.2766831581841428,0.36455128579008117,0.1338934915545067
212,3.4769332,4.1864505,0.7166723697418604,0.7866383554093623,0.2992141790109406
213,4.6983366,6.275881,0.5152307621549108,0.9164309192380223,0.5601772529045761
214,3.6929805,7.2359676,0.7155043568796913,0.862443303779648,0.48566503703014485
215,11.589688,3.4488919,0.22148524151825294,0.9766117937311191,0.8513691240094348
216,1.3349333,4.256278,0.857186270252583,0.9110041650472428,0.4422570492640349
217,0.88319576,2.4503548,0.8699907850038014,0.8675338470057286,0.35534347312525527
218,-0.39701638,4.2689757,0.9296315611063003,0.9594529665713603,0.4449126005955096
219,1.298076,7.5416837,0.8760247713229399,0.9757992216693918,0.7549602133852855
220,1.1500419,7.0043097,0.8361959758923382,0.9620620788147514,0.6765499981401397
221,5.516989,1.1533676,0.5547004492859158,0.049380009733938426,0.12396297407173891
222,8.244713,0.5834512,0.10972111975249402,0.5734062251064037,0.3191823927930971
223,3.8529153,2.3947508,0.6482018155203959,0.4295576548856366,0.2723465790646372
224,8.1583605,8.174894,0.6862267602996784,0.9682654080655119,0.9004214079657948
225,2.283074,6.2135224,0.8742165794420089,0.9771416664912652,0.6837004174844008
226,9.145501,6.488851,0.15514787431499064,0.9100071603370461,0.37013825445934134
227,10.173133,2.0310836,0.08933508088790804,0.8330233742290836,0.3416825280596413
228,4.860621,8.443443,0.46054700015275857,0.9820137900379082,0.7933953515602526
229,7.5421715,1.453391,0.2937778104802567,0.16439139611435086,0.23639228000713272
230,3.0154145,8.03608,0.7780970597679971,0.8985381707422825,0.6324443859876663
231,0.5084613,1.8777597,0.9317937212892844,0.8869881605583493,0.33309680975732514
232,9.316168,7.821055,0.4276874516744361,0.970132709510124,0.7658597375456914
233,8.425444,8.204231,0.6449752526549631,0.8111546674380247,0.7861160130619237
234,1.0233103,6.3694096,0.8575991668926478,0.9308811860540037,0.4804081287693123
235,4.5929613,7.953509,0.7103522983271879,0.9570862018696973,0.8496053967560127
236,2.8585904,8.209002,0.7183660595849495,0.9759653787388058,0.7605389984883688
237,10.368878,1.130867,0.07958836814226834,0.8146329004158648,0.4829027902985164
238,3.7551599,5.9902964,0.7177198786469098,0.8225140646112418,0.44089785626416933
239,-0.3690474,5.2964153,0.9131990196330417,0.9756145681725135,0.8024278489556222
240,8.223809,3.9743614,0.3685071771900854,0.8398611594108129,0.2669710097326044
241,4.528089,7.181425,0.32897780839104285,0.9741018970489984,0.6517779186629519
242,2.0100064,3.954198,0.8910430556555631,0.8045109089138643,0.31680866257665546
243,3.9906738,6.888103,0.6368151700766637,0.9817797931638712,0.5989500117444958
244,-0.8492855,2.391828,0.9475603398350024,0.973486902660251,0.45148046622253973
245,6.861152,1.930778,0.4038831542275819,0.21202179218361936,0.14851559985643317
246,6.704148,6.5862713,0.48429788234234655,0.9563372739425853,0.5527610783459664
247,8.328432,2.9886258,0.1981038224031275,0.675403613589552,0.24375548546604478
248,7.357752,4.6107354,0.4380265658045649,0.41677781143561854,0.42084178916099346
249,0.52658725,1.663112,0.9437143907441192,0.9044102212329336,0.3981765594742891
250,10.685649,3.7398365,0.18557716448764625,0.9460216632193026,0.49587584958198994
251,1.9411287,7.3254623,0.860495252843508,0.8863004966515281,0.3602496649920466
252,1.055617,5.4680614,0.8420512265194406,0.9303961815597179,0.6267003396745998
253,5.9706497,4.167208,0.6550070894522186,0.5211572479343816,0.3997637527098357
254,7.03201,7.1627927,0.46889247860728456,0.909806206558466,0.7008254757245176
255,3.3939004,4.580187,0.7707886717539215,0.8046595391796977,0.3400836227849477
256,0.83752316,4.7385597,0.8953741281848069,0.9173774546602642,0.6088425616024011
257,4.179999,1.6260837,0.7123681561419611,0.1803667569226084,0.3221369323920669
258,-0.9897359,3.6269395,0.8993516976328267,0.9714290976982045,0.5284236714359647
259,0.7668606,2.5400805,0.8816633795084045,0.8340936945085534,0.48789217790970457
260,-0.16212049,4.885781,0.9282670950146364,0.9614868768045179,0.637675778680899
261,4.0718837,6.3013687,0.6089945942737479,0.9496674378530683,0.41062232860350373
262,10.093955,4.427322,0.24072093417489906,0.9531623774033228,0.6870588964601405
263,2.422662,4.9710016,0.8213248087279508,0.9384133117091127,0.5238178758853964
264,-0.97349685,5.0858026,0.921694359876687,0.97708665702709,0.53817550981118
265,-0.90041894,2.9162948,0.9075646287741742,0.972513718062769,0.46455371046222455
266,9.780179,4.4796295,0.29283877808019093,0.7479266858869813,0.43314960089715704
267,9.916223,5.946532,0.20691596227939704,0.9748730669832385,0.5932088716955
268,10.285105,5.7949944,0.16557361155474992,0.9725627815398572,0.5314169492408662
269,10.081068,0.14156906,0.047771666600113984,0.8508106837069633,0.6476938632307809
270,9.47848,4.4228625,0.337558349258525,0.9418846354764158,0.39810229958784604
271,0.3967128,6.2658453,0.9009050433180666,0.9725555587646408,0.4705996382517221
272,3.9734216,6.578634,0.6497940517062621,0.9643484683593823,0.4699968653450952
273,4.1129327,7.016932,0.6284644335538475,0.9708332415384696,0.4834256380773822
274,3.346109,5.927157,0.6936472447074831,0.941139771743479,0.4336139225625583
275,-0.29527995,5.411607,0.8881259990844985,0.9602701008550124,0.5566480288713266
276,10.30401,2.3351507,0.10948095774061632,0.9746707801631331,0.5032108163706351
277,9.043571,0.72783506,0.10582672576182936,0.7972987514858534,0.4329808693040226
278,2.313879,8.669662,0.9579412587876412,0.9820137900379082,0.8239372777875702
279,9.576927,6.0008726,0.3270574667598014,0.9555926453643474,0.5222144126108207
280,2.8306193,5.084389,0.794802976166484,0.9295982922793068,0.2992444714347196
281,5.038091,7.3292136,0.4850029234189447,0.9645589369122821,0.4740939841638826
282,9.504386,0.76987654,0.10541042743231972,0.8790728516888183,0.4528596000437605
283,0.6033509,5.9396243,0.8150909056602806,0.9574500853068166,0.7346949044851581
284,4.3412805,2.8774474,0.6451002207483973,0.5101985873699842,0.31200425784072205
285,1.316979,7.2126102,0.8364163577656769,0.9629309051292312,0.5960668984855328
286,10.383958,1.0342113,0.039329054436696154,0.980785413077051,0.6386147221752996
287,0.11081236,2.02328,0.9192133722795294,0.9497749613444946,0.3559058938114911
288,11.298197,4.812442,0.1505892373168984,0.9627250766940052,0.7969416926332723
289,3.7310355,1.6798826,0.658666914093568,0.1263819669234958,0.16415143204695304
290,9.771149,2.877238,0.25953884753646717,0.7525688206898018,0.7447812350221542
291,1.9859482,7.199451,0.7243736358708236,0.9773331235418136,0.6777926554710944
292,5.444189,0.79213,0.5063753840012126,0.02753058356872774,0.17338214691090598
293,8.195371,1.6839696,0.2152841184927552,0.8735308340181918,0.14084217653105377
294,11.234778,5.2351675,0.10574131073924156,0.9744389440925447,0.6464191242169774
295,6.222166,5.4317403,0.39460400667893486,0.7176328220646724,0.7077538348566444
296,6.9253907,6.191855,0.763149229904733,0.8985241045536907,0.28231409470675073
297,3.3949208,7.0220904,0.7795963081496113,0.9820137900379082,0.7504713987322797
298,7.8475566,5.5982437,0.42520041865420055,0.9207000254996888,0.5820027176022212
299,1.5985858,3.099681,0.8525977034901534,0.6566851734870923,0.23917912928435714
300,8.322129,3.247466,0.26290989511696145,0.36600136439544917,0.3711556102701491
301,9.399095,5.233962,0.3923139849074457,0.9268632254659919,0.6809393915215758
302,10.868758,4.6577716,0.22199579834726435,0.976840378799764,0.7446039613038806
303,4.1019025,6.926066,0.5880170477377914,0.9382966151614849,0.4728613553040545
304,3.3628926,1.2303469,0.7891132150830014,0.18010878206935785,0.07898125150994686
305,7.661434,4.0215583,0.4325541646379065,0.8048843677482076,0.3106714696607459
306,9.812063,5.0231023,0.27204117488785917,0.9671136734088303,0.4656629664112223
307,6.6068697,7.2220235,0.7230270279198616,0.9740609320754674,0.6904354970588896
308,-0.3911808,2.6847339,0.9219782655984781,0.9104994197112811,0.4311186764525006
309,9.328761,8.67971,0.3030863323211214,0.9791559611799368,0.9063269986699226
310,8.931748,9.746714,0.5718787170687201,0.9809527353384065,0.9590568368314911
311,0.15025641,2.9386675,0.9225404002277802,0.9340433172885526,0.4504853238251135
312,1.0912791,6.003899,0.8192813033437069,0.9171039209750642,0.44209368651173114
313,3.599748,2.7378058,0.789536688068665,0.7863189252975475,0.7020365394075326
314,6.908403,6.6510224,0.4868394191687838,0.9729131193864071,0.6574951942471653
315,9.74298,6.8034697,0.2547333859261417,0.9333932179782257,0.769040016466644
316,4.420605,7.2186046,0.6693617985365868,0.9738195969063717,0.5330955370434111
317,6.3081145,7.949039,0.1959874238144482,0.9441786061958486,0.5607929696883948
318,2.2748654,4.454362,0.809348787701106,0.796620047246533,0.4481534852414751
319,2.4903514,1.585685,0.8253550458225983,0.32113538735931535,0.11608791689654462
320,9.080249,7.697529,0.4511329758214117,0.971270107145386,0.6968373512209517
321,7.1919937,6.2177787,0.6213150142215824,0.7938090040971436,0.5910144576440615
322,10.207481,3.6205397,0.20161296230523096,0.9074895990437184,0.44806699905128494
323,9.436916,1.4382839,0.0632129154078101,0.8857530211939941,0.6500656600346401
324,1.6987447,8.163656,0.9234282604156507,0.9820137900379082,0.6780814148867388
325,0.54190046,5.250688,0.7817116236219753,0.9645614970235508,0.5416650059102105
326,8.830397,6.0783877,0.29909163522578575,0.9034794188233731,0.5213641278062585
327,10.728757,1.908092,0.05580152114766467,0.9093284635015705,0.4584349211541224
328,8.562607,4.107386,0.3752088924198398,0.9173984630545613,0.42485339436939357
329,-1.3089898,3.5461078,0.9550309626113133,0.969437947481221,0.6085583251438448
330,9.844574,5.791723,0.29238802655818463,0.9778040047351887,0.7314802439655226
331,10.796264,3.8738544,0.19793418697586784,0.9717576815277479,0.529791509432565
332,5.1483355,6.658023,0.4919295442935125,0.9016546633878723,0.47795339392116454
333,3.9835606,7.7184777,0.7105695530766507,0.8084805538773472,0.4761204772730685
334,9.284777,8.594918,0.26351604911924953,0.9479937007410913,0.8561693086870725
335,5.747289,1.4509727,0.48076003145696744,0.11624629710995873,0.37891427932830085
336,3.117453,2.3007529,0.7529999421010319,0.41920095073392155,0.1351712304706055
337,8.641779,6.2396703,0.5700525969616284,0.9761195868421498,0.533842212232252
338,0.3608693,3.070975,0.9154792956846997,0.9477483809141458,0.396010697538748
339,8.872133,7.6512203,0.5000537317598667,0.8416647627186851,0.8771542037048917
340,7.0466576,7.2131577,0.486084334001262,0.98067680074098,0.7908624791955795
341,3.4863386,6.8591175,0.7161550759196015,0.9564818817018713,0.6233238943677061
342,1.2252535,3.7758536,0.8681941602191935,0.8950997687699378,0.3712890424538985
343,7.8441935,5.3100996,0.3906933320412023,0.7207500195289848,0.5159269179724345
344,9.0226,9.440002,0.39035980210358334,0.9663711353031746,0.9098589029132106
345,7.937618,7.229795,0.5710930287192365,0.816809754211813,0.6552480625001427
346,2.2601776,2.6924913,0.8135343653710918,0.6735571882764663,0.2871647887426982
347,-0.67673564,4.154088,0.8779022939522921,0.9722067460903925,0.6005972928056046
348,-0.8441101,4.6194324,0.927135590229293,0.9375551656278309,0.47137530149159595
