0.000000000000000000e+00,1.290971719140939812e-02,1.359041652754462530e-02,1.484831896091009726e-02,1.353703767737825248e-02,1.501302131663334073e-02,1.447896651076230334e-02,1.366479305157219069e-02,1.376897275579407921e-02
1.290971719140939639e-02,0.000000000000000000e+00,1.220249434298088104e-02,1.364855713011217317e-02,1.282354891919333835e-02,1.504239718968802819e-02,1.388851459601048340e-02,1.340460241829951639e-02,1.350903027088343721e-02
1.359041652754462703e-02,1.220249434298088104e-02,0.000000000000000000e+00,1.352559062132801561e-02,1.278137983073222850e-02,1.499798560655443529e-02,1.316477481841307924e-02,1.429255812016140721e-02,1.372586940251781067e-02
1.484831896091009379e-02,1.364855713011216970e-02,1.352559062132801214e-02,0.000000000000000000e+00,1.328032474189391049e-02,1.493487212849458311e-02,1.376063107544660963e-02,1.537100277437849702e-02,1.332857948465437752e-02
1.353703767737824901e-02,1.282354891919333488e-02,1.278137983073222503e-02,1.328032474189391049e-02,0.000000000000000000e+00,1.480545571883112171e-02,1.329209891321733381e-02,1.350993431261595865e-02,1.310754753234265498e-02
1.501302131663333206e-02,1.504239718968801605e-02,1.499798560655443008e-02,1.493487212849457790e-02,1.480545571883111998e-02,0.000000000000000000e+00,1.507460094542347091e-02,1.560713850283836600e-02,1.368770893503825324e-02
1.447896651076229987e-02,1.388851459601047993e-02,1.316477481841307751e-02,1.376063107544661136e-02,1.329209891321733207e-02,1.507460094542347959e-02,0.000000000000000000e+00,1.429945252091052027e-02,1.330004902362135095e-02
1.366479305157218896e-02,1.340460241829951639e-02,1.429255812016140895e-02,1.537100277437850049e-02,1.350993431261596212e-02,1.560713850283836947e-02,1.429945252091052200e-02,0.000000000000000000e+00,1.382205613141386340e-02
1.376897275579407921e-02,1.350903027088343200e-02,1.372586940251780720e-02,1.332857948465437925e-02,1.310754753234265498e-02,1.368770893503825845e-02,1.330004902362135095e-02,1.382205613141385993e-02,0.000000000000000000e+00
