,Unnamed: 0,x,y,r,g,b,Title,Artist,Year,Genre
2435,2435,9.772105,2.4713328,0.1578904076070063,0.9482912229558896,0.4741284867139038,A Grande Família,Dudu Nobre,2001,Samba
2436,2436,-0.5644286,5.0273666,0.9324393144342524,0.9734165151814362,0.4901903176542431,It's Too Late - Dirty South Radio Edit,"Dirty South, Evermore",2006,ProgressiveHouse
2437,2437,10.378085,4.8062024,0.1716649546179386,0.9801976735992836,0.4300016351299918,La Cumparsita,Orquesta Escuela de Tango,2000,Tango
2438,2438,-0.32553786,1.5440307,0.9700791073789437,0.9708682344192195,0.5259695573687903,Helpless - Bright Visions Remix,"Strixter, Bright Visions",2023,Hardstyle
2439,2439,1.7618105,8.11839,0.9167484934762972,0.946172971704972,0.7425967791042706,Kung Malaya Lang Ako,Kris Lawrence,2006,OPM
2440,2440,9.303202,4.9809966,0.4249240474466738,0.9309803941902604,0.5485627240486396,Everybody Needs Somebody to Love,The Blues Brothers,1980,Blues
2441,2441,5.3499813,4.4593377,0.4420222789407526,0.6651353073226677,0.3211898542086995,Here's to Life,Bandits Of The Acoustic Revolution,2001,Ska
2442,2442,7.2833056,3.0906293,0.2911435912566658,0.3813843103975152,0.3307033063316885,SEVEN SINS,DRIPPIN,2023,KPop
2443,2443,4.5710845,6.597805,0.594319350103141,0.9364846907279756,0.3822220099169494,Quero Ser Feliz,Banda Líbanos,2020,Forro
2444,2444,1.3411696,6.749126,0.8872124118737105,0.898431232551294,0.456542720196961,Spicy,aespa,2023,KPop
2445,2445,3.3935263,7.785761,0.6759850697203501,0.8614380021675007,0.715479367703533,Void,ColdWorld,2016,BlackMetal
2446,2446,0.54245114,2.390011,0.9268984532184008,0.9243882059951392,0.355712161191574,Senzala e Favela,"Wilson Das Neves, Chico Buarque, Emicida",2023,Samba
2447,2447,8.161299,6.831258,0.5152902094023334,0.4994951376415418,0.5409377295772484,It Has to Be You,YESUNG,2010,KPop
2448,2448,10.172229,5.523784,0.1781286736145227,0.9817378568333854,0.7534146625754902,"La Bohème / Act 1: ""O soave fanciulla""","Giacomo Puccini, Carlo Bergonzi, Renata Tebaldi, Ettore Bastianini, Orchestra dell'Accademia Nazionale di Santa Cecilia, Tullio Serafin",1959,Opera
2449,2449,1.959993,6.396797,0.868937410332398,0.8513115001946737,0.4321295515127898,Heart of a Sinna,"Deep Jahi, Chronic Law",2023,Dancehall
2450,2450,-0.49647966,2.9773767,0.949551387899657,0.932972676663712,0.5333861250367729,Burning Heart,Vandenberg,1982,HardRock
2451,2451,8.946168,3.9108891,0.2517845572470615,0.8236036106003546,0.4538778325961914,Love Hertz,Vince Clarke,2018,SynthPop
2452,2452,3.6569417,1.8877044,0.7534556958659532,0.468224747337892,0.3773505388604553,This Is the End,Through Arteries,2014,Metalcore
2453,2453,9.259226,5.0935745,0.2583047030757807,0.881503292706273,0.4486121894700896,Restless,Johnny Kidd & The Pirates,1992,RocknRoll
2454,2454,11.188854,4.4648275,0.1824975078569107,0.9730090442105926,0.695393321248938,Aftermath,"Tricky, Martina Topley-Bird",1995,TripHop
2455,2455,1.4278585,7.137131,0.8208836827689614,0.9751742937562496,0.5821924962678358,All Cried Out,Alison Moyet,1982,SynthPop
2456,2456,1.2657119,6.4430923,0.7971586486827096,0.9630099421573026,0.711735807852215,Slavery Days,Burning Spear,1975,Reggae
2457,2457,9.0211525,7.1477776,0.2864534350325243,0.8504867967514134,0.5429926836139677,Nightstrike,Suburban Knight,2009,Techno
2458,2458,9.525592,1.1246797,0.1089796194388465,0.8967512538209337,0.3078275890985035,Southern Cross - 2005 Remaster,"Crosby, Stills & Nash",1982,Folk
2459,2459,7.35982,6.2918377,0.4613624580677186,0.9450728847242736,0.4642737533190208,Dun Dun Dance,OH MY GIRL,2021,KPop
2460,2460,5.1236534,6.7686663,0.4684610666120578,0.8688717684977437,0.3801461443165184,You're All I Need,White Lion,1991,HardRock
2461,2461,9.937612,7.3085165,0.1770936869554377,0.966984233578416,0.7680687488472911,"Beer, Bitches And Bulletbelts",Phobia,2008,Grindcore
2462,2462,4.9313116,3.7457366,0.6862516500839483,0.4371202918002809,0.4107463970563217,Candiru,Asphyx,2016,DeathMetal
2463,2463,7.838858,4.3974953,0.4877494008299624,0.8910787844980553,0.6206700614297956,Diane,Coffin Break,1990,Grunge
2464,2464,3.9465296,1.589877,0.7107605062177261,0.3084068186771081,0.6431738676505899,I Ain't No Joke,Eric B. & Rakim,1987,HipHop
2465,2465,5.794218,0.90014607,0.5498718677785928,0.0495710975460605,0.2132798748091291,All It Takes For Your Dreams To Come True,A Skylit Drive,2008,Metalcore
2466,2466,6.384144,7.9727006,0.174554876063426,0.9680346742062824,0.6849558691475279,Estos Celos,David Kada,2018,Salsa
2467,2467,0.7283013,6.0903993,0.8829093610133056,0.9573697201365812,0.4930064001068152,Always In My Heart,Subraver,2020,Hardstyle
2468,2468,9.580788,3.5074227,0.1867216080997552,0.7619486236324994,0.4077292436098417,Little Something,Mag Lam,2013,Cantopop
2469,2469,3.1791248,8.292408,0.6548017388509827,0.9328820468615416,0.795457474766176,Shufu no michi,UchikubiGokumonDoukoukai,2021,Anime
2470,2470,-0.47408965,5.147693,0.9237386578953114,0.9664177779192142,0.5046825610621893,Tumalon,"Ella Cruz, Julian Trono",2017,OPM
2471,2471,3.6011345,1.8839486,0.7933821010007576,0.6172620048294797,0.4411243124325117,Bahía Blanca,Carlos Di Sarli,1941,Tango
2472,2472,-0.76488787,3.7127123,0.9257673399162129,0.9682430538163554,0.4247436013605994,On Time - Rick Wade's Grimetime Remix,"James T. Cotton, Rick Wade",2010,DetroitTechno
2473,2473,0.49641237,1.690074,0.9372616574029098,0.9247386512431848,0.3358280691803334,Tô Nem aí - Ao Vivo,Hugo Pena & Gabriel,2012,Sertanejo
2474,2474,0.38414222,2.3340173,0.8848118316054042,0.9395813492972692,0.4239831307648083,Car On A Train,Mark Foggo's Skasters,1997,Ska
2475,2475,6.1798363,2.0727036,0.6186520613701447,0.183808080912894,0.1832259764591882,Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",2018,Pop
2476,2476,0.05525058,3.1533463,0.8985222996140052,0.9193967865967084,0.6477616146271703,"I Beg Your Pardon (I Never Promised You a Rose Garden) - 12"" Remix",Kon Kan,1989,SynthPop
2477,2477,-1.335858,3.9893897,0.9492997902648528,0.9699724581172148,0.5319735518918014,Hold You - Hold Yuh,Gyptian,2010,Dancehall
2478,2478,10.154646,1.8928696,0.1658697286486363,0.9756385584039264,0.902710612842465,猜猜看,曾之喬,2017,Mandopop
2479,2479,8.481163,4.660007,0.2920173976044425,0.8114254105458941,0.6337973096863841,徒花ネクロマンシー - Album ver.,フランシュシュ,2019,Anime
2480,2480,-0.32114133,1.8550072,0.9669070892071208,0.9518178301395483,0.3803270337572882,Tá Vendo Aquela Lua,Exaltasamba,2011,Sertanejo
2481,2481,8.828675,5.8502016,0.3345898947253886,0.841843544995031,0.5416651164051322,Wayfaring Pilgrim,Roy Buchanan,1974,Blues
2482,2482,9.213075,6.4163966,0.5175643328964199,0.9633323842031424,0.7046458345000982,Circles,Luner,2023,Hardstyle
2483,2483,10.88575,3.480558,0.1988026964701321,0.9606826167669898,0.6400678927014108,Perigosamente - Ao Vivo,"Diego & Arnaldo, Bruno & Marrone",2023,Sertanejo
2484,2484,8.787357,3.4591303,0.3475918955556834,0.7487786948200875,0.2682763453903058,About a Girl,The Academy Is...,2008,Emo
2485,2485,8.934186,9.380124,0.5242804640944357,0.9318838136568368,0.8605701135240408,Sophia,"Angels of Liberty, N/A",2015,Goth
2486,2486,0.65725845,1.0701226,0.9404050201471802,0.9183662905053708,0.453002184058015,Love Sensation,Loleatta Holloway,1980,Disco
2487,2487,0.45094004,3.943585,0.9046538601909188,0.9423865584426644,0.454200550612823,Mala Mujer,La Sonora Matancera,2009,Salsa
2488,2488,6.7505527,6.7853913,0.5873996852938912,0.9786585249580384,0.5692646729228922,Caged,1919,2001,Goth
2489,2489,-1.0722908,2.8927536,0.9499680506510214,0.9799194847189816,0.5914691915299,Wide Open Spaces,The Chicks,1998,Country
2490,2490,9.872941,3.5742188,0.2661043733337122,0.8231642359141476,0.2510424023280982,Surrender,His Hero Is Gone,1998,Grindcore
2491,2491,6.4335775,4.577116,0.4149181426260687,0.6214091313517011,0.4962019587705871,Human,Final Day,2021,Hardstyle
2492,2492,5.2661767,1.4667424,0.5893947041411256,0.0688391716787284,0.1774953871270262,Room in Your Heart,Living In A Box,1989,SynthPop
2493,2493,2.1139493,4.965288,0.8531221949713147,0.7734265302286467,0.5842216974905615,Every 1's a Winner - Single Version,Hot Chocolate,1978,Disco
2494,2494,9.677913,4.0950546,0.2824695352111301,0.8914198993760727,0.4954545003659052,Stand Out Fit In,ONE OK ROCK,2019,JPop
2495,2495,2.577524,5.2137966,0.8076056684755974,0.9578812802958224,0.3967824864347475,Love - Phace S-Bahn Remix,"Icicle, Skittles, Phace",2023,DrumAndBass
2496,2496,9.035082,7.368844,0.3761146260056223,0.9433152719549728,0.6246850868885229,相思風雨中 - 電視劇「出位江湖」插曲,"湯寶如, Jacky Cheung",2001,Cantopop
2497,2497,7.8421807,1.1473399,0.2136255311416101,0.3961064137141833,0.6292739921054017,Snap Chat - Remix,"Lary Over, Anuel AA",2016,Reggaeton
2498,2498,8.571833,2.395943,0.2230870916169498,0.5058929635057402,0.3369498190042796,Not the End,Rei Yasuda,2023,Anime
2499,2499,7.814305,3.167136,0.3658444751003875,0.5432655422356316,0.853704728164685,It's My Life - 1997 Remaster,Talk Talk,1984,SynthPop
2500,2500,7.405577,1.679843,0.1721909837742426,0.7932601839224614,0.1840827303340696,My Darkest Hour,Scary Kids Scaring Kids,2005,Metalcore
2501,2501,5.371129,6.0064893,0.5755290196432229,0.8915242492489002,0.3737283678241461,沒有無緣無故的恨,Jace Chan,2021,Cantopop
2502,2502,8.628585,8.857366,0.7305435721768805,0.9138966655793728,0.7702371948972149,You're Barking up the Wrong Tree,Don Woody,1957,Rockabilly
2503,2503,7.690478,8.119116,0.7193597443303209,0.9652773378970426,0.7247185402795474,Kahit Maputi Na Ang Buhok ko,Soapdish,2006,OPM
2504,2504,6.5307417,7.5438848,0.3154390156626698,0.9430257548433636,0.594066829883563,ONE(Lucid Dream),Golden Child,2020,KPop
2505,2505,2.4726741,7.621852,0.7689047458658791,0.9437483153655,0.7370537935589355,If Only You Knew,Patti LaBelle,1976,Soul
2506,2506,-0.2096495,4.079399,0.9313795315501616,0.9491552569390674,0.4252059949066468,너는 나만큼 (Growing Pains),SUPER JUNIOR-D&E,2015,KPop
2507,2507,-0.31742588,6.107982,0.9352267598574404,0.9816652671664632,0.478838105423429,自知之明,"Pong Nan, Tang Siu Hau",2022,Cantopop
2508,2508,0.5942356,5.6063957,0.8842823603383347,0.9650399251758656,0.4602852352863479,Without You,Harry Nilsson,1971,Folk
2509,2509,6.5272064,2.2376957,0.2926737732057271,0.3107071377741496,0.6546501739212949,丸ノ内サディスティック,Sheena Ringo,1999,JPop
2510,2510,7.127127,6.706631,0.4391854784657931,0.9820137900379082,0.5920310589800328,Strategy,Archie Bell & The Drells,1979,Soul
2511,2511,9.782982,1.6787757,0.0318659973242614,0.9729694698357404,0.1969633468999163,Vem Meu Amor - Ao Vivo,Banda Eva,1997,Pagode
2512,2512,0.42863512,5.189834,0.8067197539450838,0.9713503384198228,0.7297553205380127,感應,Vincy Chan,2006,Cantopop
2513,2513,0.643029,3.8825414,0.8611651043781469,0.9281464661177906,0.332262834201462,Me Ama Me Odia,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago",2016,Reggaeton
2514,2514,3.0346053,2.4826057,0.7642357946181435,0.4047707574383439,0.256979234650487,Gimme Likkle One Drop,Tarrus Riley,2012,Dancehall
2515,2515,6.677894,6.9051228,0.6074404060584185,0.8947875345353171,0.533357296423375,Dumpling - Remix,"Stylo G, Sean Paul, Spice",2019,Dancehall
2516,2516,7.4928184,6.147391,0.2886583043802804,0.9749359533019504,0.5557519902482163,I Love You,Faith Evans,2001,RnB
2517,2517,11.506483,3.8011055,0.0763267591648221,0.965952918442996,0.7984887302059525,Uncle Tom's Cabin,Warrant,1990,HardRock
2518,2518,8.524539,4.860543,0.3786943170127212,0.9401530804974556,0.3451465347933145,ひまわりの約束,Motohiro Hata,2015,JPop
2519,2519,4.5251074,2.560376,0.6163831431531503,0.3222548221482819,0.397105917680831,Banned in D.C.,Bad Brains,1982,PunkRock
2520,2520,11.133428,4.1858826,0.1987324084207961,0.9361965048327736,0.7590898572406481,I Can't Turn Around - House Mix,J.M. Silk,2014,ChicagoHouse
2521,2521,6.1511574,2.4679725,0.6962808829386417,0.2868723740064256,0.4132978235417369,Solace,"Kyle Watson, Apple Gule",2017,House
2522,2522,3.8651867,2.7055295,0.753195023039029,0.3971302926621423,0.3308127441282466,First Night,"Roze Don, 1stClass",2023,Dancehall
2523,2523,10.717795,4.3021636,0.1784655466241,0.9792630423972092,0.6462135973279406,"Take Control (feat. Jahyanai, Bamby & Mr. Eazi)","DJ Battle, Bamby, Jahyanai, Mr Eazi",2019,Dancehall
2524,2524,10.712898,4.40023,0.1348932246191655,0.957225770424348,0.5688191282738473,Atopisimo,Paco Osuna,2011,MinimalTechno
2525,2525,8.083479,6.911627,0.4616912111409403,0.5462742090778226,0.4805547608954464,The Motorcycle Song,Arlo Guthrie,1967,Folk
2526,2526,0.9842286,7.224345,0.8761991476023606,0.9637891845724914,0.6762492947745712,讓我愛你 (with Xi-Yuan Xu),"Vic Chou, 大S",2009,Mandopop
2527,2527,0.15973248,1.1187907,0.9705621100960063,0.9618817871043324,0.4435033183749831,Line Extension,Oval,1996,IDM
2528,2528,3.629593,6.292164,0.7078716644846613,0.9794820068400718,0.4460353942026657,Join In The Chant,Nitzer Ebb,1987,Industrial
2529,2529,0.0384795,4.826406,0.91940431883985,0.9467061369286098,0.5245177538323951,Ley Lines,Richard Bone,2005,Ambient
2530,2530,4.6865606,2.0143645,0.6769863086618871,0.2553691123275614,0.5535163435367151,"Love Your Friends, Die Laughing",Man Overboard,2012,Emo
2531,2531,6.2533803,4.2349434,0.6076876881009493,0.3761701765034096,0.2362980270471053,SELF RIGHTEOUS,"Control Freak, Nvadrz",2023,Dubstep
2532,2532,4.653715,5.8646007,0.5449164355823516,0.9131434971899584,0.3610630304830084,Night N Day,Antergy,2022,Hardstyle
2533,2533,3.8545094,6.939325,0.654210872293339,0.9710885578296924,0.6747054057576962,The End of Love,Dead Infection,2014,Grindcore
2534,2534,6.9357114,6.4985137,0.4659043583700162,0.9778006971613188,0.6377682356680249,Black Hole Sun,Soundgarden,1994,Rock
2535,2535,10.45864,0.45959255,0.0549290496634936,0.9614837407086968,0.5414168005126635,Rockslide,Comes With The Fall,2007,Grunge
2536,2536,2.500213,7.650912,0.7758055866689452,0.9444469563710808,0.4730557913507814,Nothing From Nothing,Billy Preston,1974,Soul
2537,2537,11.467918,4.32933,0.1382817369870673,0.9304466560875096,0.7586202760229013,Sound of da Police,KRS-One,1993,HipHop
2538,2538,10.539718,3.7460823,0.223385986184307,0.9126823114337964,0.4798493403805858,Touch,"Tough Love, Arlissa",2016,House
2539,2539,9.852911,7.9663944,0.1683483580235514,0.977957170097476,0.8869539719426434,Why,Frankie Avalon,2002,RocknRoll
2540,2540,1.5223812,3.8541894,0.8904453945730563,0.8290864107948551,0.2448732554951121,goosebumps,Travis Scott,2016,HipHop
2541,2541,0.2583988,1.1118289,0.9595389092050104,0.940075177619748,0.5165773291708154,Can't Hardly Wait - 2008 Remaster,The Replacements,1987,PowerPop
2542,2542,7.1146584,1.2017999,0.406353164689132,0.1975295659751434,0.413035733503357,"Mathis Der Maler, 6th Tableau, Scene 1: Der liebste Vater, eer verstand mich (Regina/Mathis)","Paul Hindemith, Rafael Kubelík, Bayerischer Rundfunk, Bavarian Radio Symphony Orchestra",1995,Classical
2543,2543,0.67378277,4.973273,0.8741085532550045,0.915251560362656,0.5098934682501354,The Force,"Aim, QNC",1999,Electronica
2544,2544,6.1329913,4.32874,0.5378989661908382,0.6258948547160132,0.5712828509892564,On Repeat,"Mike Mago, Kelli-Leigh",2020,House
2545,2545,1.1614398,7.558915,0.876180911572128,0.961372774216712,0.5754970499306773,The Leopard - Extrawelt Remix,"Minilogue, Extrawelt",2007,MinimalTechno
2546,2546,3.8257,6.8626227,0.6473115312904145,0.9645578128417966,0.5294446941171397,Temptation,Imminence,2021,Metalcore
2547,2547,10.275883,4.765562,0.2139611111170199,0.9297736210907096,0.7213302688405109,Bring It On Home to Me,Sam Cooke,1962,Soul
2548,2548,3.6381147,8.400858,0.7916377812800552,0.9800929779093416,0.7588531849934841,Reminiscence,Griff Beynon,2022,Sleep
2549,2549,-0.3688383,3.5009325,0.9342606073689826,0.956239280386336,0.4186360360982013,Two Princes,Spin Doctors,1991,AltRock
2550,2550,6.4135547,7.1341667,0.7447468031960401,0.981428043531638,0.7146813828528154,Ready Teddy - Live; 1998 Remaster,Cliff Richard & The Drifters,1959,RocknRoll
2551,2551,5.31936,7.303447,0.4957083104676204,0.9779216565329272,0.5800526337401708,纏綿遊戲,Edmond Leung,1998,Cantopop
2552,2552,9.693517,1.7653308,0.1179468838235718,0.7651841623787423,0.438489955334147,Dreaming,Wes Jools,2020,Sleep
2553,2553,9.06777,7.238116,0.4999377246718992,0.9755476988457888,0.7677204802082344,I Need a Freak,The Egyptian Lover,1991,Electro
2554,2554,9.674654,7.4758525,0.2713413583998464,0.9697570898320164,0.8597556335105696,Strangers,"Seven Lions, Myon, Shane 54, Tove Lo",2014,ProgressiveHouse
2555,2555,6.1850233,3.3925986,0.4372117597740933,0.3393712073783285,0.2187333865218696,Swing Easy,The Skatalites,1997,Ska
2556,2556,2.647256,5.5624075,0.8147246443580872,0.9365650126635872,0.6051988590195009,Forcasa 3,Bola,1998,IDM
2557,2557,1.6804314,2.1519551,0.8706244625736116,0.6535831561485246,0.3022027293269107,Bad Moon Rising,Creedence Clearwater Revival,1969,Rock
2558,2558,4.0843506,8.476239,0.7050481079789593,0.980046067486384,0.6807544946970912,Horny '98 (Horny '98 Radio Edit),"Mousse T., Hot 'N' Juicy",2019,DeepHouse
2559,2559,9.930644,6.6091585,0.2472301828614534,0.9216781019341792,0.7021311967322789,Where U At?,Derrick Carter,2003,DeepHouse
2560,2560,-1.0145354,3.4426122,0.948831201550795,0.9750024745212676,0.6420070307401309,Dance Away,"Kelli Hand, Jacob Korn",2011,DetroitTechno
2561,2561,10.49622,1.6472331,0.0600951123482579,0.9638143896655498,0.5597648639909799,Hunting High and Low,a-ha,1985,SynthPop
2562,2562,4.12376,5.0464277,0.626203462883274,0.7709605467726967,0.4529585223014509,Coming into Los Angeles - Remastered,Arlo Guthrie,1969,Folk
2563,2563,7.175807,6.5257874,0.4716770584796574,0.9759513359400728,0.639403032568648,Aw Shucks (Lets Go Lets Go) - Dub Shucks,Jack Master Funk,2014,ChicagoHouse
2564,2564,10.102666,0.23795235,0.0343664102967404,0.9455344161524436,0.309141040740954,What's My Name,Careless Castle,2022,Dubstep
2565,2565,10.78476,4.459269,0.1697174426828643,0.9537084156672124,0.5563457677214085,小小大人物,Edwin Siu,2022,Cantopop
2566,2566,1.9183552,3.0697424,0.8049282716199345,0.7120084900953626,0.4016332655195199,A Dying God Coming into Human Flesh,Celtic Frost,2006,Metal
2567,2567,9.412515,0.853243,0.1363988580050263,0.8596055964682504,0.3908044927671614,"好不容易 (from ""守護著你"" 插曲)",李千那,2019,Mandopop
2568,2568,0.912702,1.2929032,0.9324399642970552,0.9003442422453386,0.4013460169809381,The Great Atomic Power,The Louvin Brothers,1962,Bluegrass
2569,2569,8.005222,5.674738,0.4331231171056728,0.955610716204735,0.5322755074026391,Tu Conmigo,"Vitalic, La Bien Querida",2017,Electronica
2570,2570,8.7836,8.812315,0.5069557323694796,0.8206222959349733,0.7923790877293551,Carta Ao Tom 74,"Vinícius de Moraes, Toquinho, Quarteto Em Cy",1974,Samba
2571,2571,11.2964,3.5857189,0.0845775068257302,0.9666729061508372,0.6641002150592189,Me Elevas a las Nubes,Juanka,2014,Reggaeton
2572,2572,3.8157833,6.341171,0.7313130361422752,0.9511391236536522,0.4372366263221994,Sing to Me,Nine Chen,2023,Mandopop
2573,2573,8.053276,5.97335,0.3382232322741538,0.6757264991750972,0.4903988582353261,In Your Eyes,Johnny Osbourne,1982,Reggae
2574,2574,-0.74050325,4.919959,0.9434497747096328,0.9760114114550632,0.5732910867718575,The Sign,"CamelPhat, Anyma",2022,ProgressiveHouse
2575,2575,7.746224,6.4963965,0.3402620500992042,0.897141880285584,0.6091767339049565,離場沒有理由 - (劇集《隱形戰隊》插曲),Kwan Gor,2023,Cantopop
2576,2576,5.1694474,6.9974637,0.4974374170977251,0.9610961710862668,0.542506198633905,Forget Me Nots - Remastered,Patrice Rushen,1982,Funk
2577,2577,3.8364758,2.2194247,0.7171139031263362,0.5692696594119281,0.668718311655101,INAZAWA CHAINSAW,Number Girl,2005,JRock
2578,2578,-0.5307237,5.120041,0.9074562113906124,0.969172217633576,0.7543258824761105,So You Die,Bloodbath,2002,Metal
2579,2579,8.027678,2.1316774,0.2086593491208329,0.5424801656891869,0.6669076238448056,More Than I Can Say,Bobby Vee,1961,RocknRoll
2580,2580,3.4248402,6.602287,0.7680138607320262,0.971780333521523,0.6025604883184749,Back to Your Roots - Friction & K-Tee Remix,"Jonny L, Superfly 7",2007,DrumAndBass
2581,2581,0.8434429,6.1096764,0.8701958923674865,0.9497735949279286,0.5260030011299563,Dan-Cha-Cha-Cha,Roberto Menescal E Seu Conjunto,1963,Bossanova
2582,2582,4.9607778,5.403456,0.5154358586200922,0.7425587200205783,0.3225454404374937,Never There,CAKE,1998,AltRock
2583,2583,10.161457,3.8589785,0.1881136586646624,0.9040635290778418,0.3963353892620505,Who Can I Run To,The Jones Girls,1979,Disco
2584,2584,-0.19584994,3.2613754,0.9415404721728788,0.943822418702142,0.4287568296927803,Don't Worry About Me,瘦子E.SO,2020,Mandopop
2585,2585,2.0929594,2.3178525,0.863754499695458,0.5196399473669598,0.327225855404565,Chinito Problems,Enchong Dee,2014,OPM
2586,2586,4.3831544,6.933583,0.6260903399411476,0.9817747362140714,0.6320850848285249,Hipsippy Blues,Art Blakey & The Jazz Messengers,2020,Jazz
2587,2587,1.9961797,5.540349,0.8459837252050053,0.8417044897572251,0.4822486769837246,Where Rainbows Never Die,The Steeldrivers,2010,Bluegrass
2588,2588,0.18327196,3.232949,0.9260660795733504,0.9303776310084424,0.4507865552557115,Tezeta,Mulatu Astatke,1969,Afrobeat
2589,2589,0.79098785,6.7546616,0.8437562331849565,0.9715981429393148,0.5363753434399958,Retire My Soul,"William Byrd, Stile Antico",2023,Classical
2590,2590,3.0606833,8.033351,0.7679796755924565,0.9678406360359756,0.6432317876642769,Be Sweet,Japanese Breakfast,2021,IndiePop
2591,2591,1.650079,5.5926313,0.8520952512940331,0.8896887329586483,0.4701533319248678,Fairy Glen,Leah Day,2020,Sleep
2592,2592,3.5246358,8.717781,0.7778427316292656,0.9779269641290208,0.8451583870463083,Lemon,"N.E.R.D, Rihanna, Pharrell Williams",2017,HipHop
2593,2593,4.097755,3.9706895,0.6460862534370752,0.6673531261573648,0.3980683651391914,Hatid,The Juans,2018,OPM
2594,2594,8.242211,5.5124097,0.3248552921080073,0.8642435486092837,0.4868449838560097,Projection,DjRUM,2016,IDM
2595,2595,9.350863,7.473704,0.3640531910593269,0.954161116465862,0.7552226204610991,Um Girassol Da Cor Do Seu Cabelo,Lô Borges,2001,MPB
2596,2596,-0.18159619,1.4672345,0.9568535760431968,0.9403759438278264,0.5134712403058509,Fate,Reuben Hensley,2021,Sleep
2597,2597,6.074645,2.6447265,0.4167965618151427,0.4781217319808415,0.2216964003931057,Speed of the Sound of Loneliness,Nanci Griffith,1993,Folk
2598,2598,1.5651454,2.9788048,0.8521336149018455,0.7971915441489467,0.302894478532222,Somewhere,"Grafix, Reiki Ruawai",2022,DrumAndBass
2599,2599,-0.6261162,5.25212,0.93098952930608,0.9681169613964814,0.5035790092525203,One Day,Nubreed,2003,Breakbeat
2600,2600,9.604757,7.835002,0.4302589427340235,0.9816332565653064,0.8937918210374363,ぐだふわエブリデー,悠木碧,2021,Anime
2601,2601,9.628986,5.64711,0.2541002326684178,0.941368207686856,0.5441281966880736,SUPERWOMAN,Gary Chaw,2005,Mandopop
2602,2602,7.385142,3.3910143,0.5039595041928681,0.6512048380131672,0.3315995818857686,A Thousand Times,"Busy Signal, Collie Buddz",2023,Dancehall
2603,2603,6.891439,5.6731486,0.4485311595504961,0.8757681821667026,0.4241147896398449,Here In Your Bedroom,Goldfinger,1996,Ska
2604,2604,0.053217307,2.5556376,0.9229868144458158,0.95147037479295,0.4276412543914193,All Hail Satan,Svarttjern,2016,BlackMetal
2605,2605,10.94477,3.785606,0.1573682374037595,0.9729921766937568,0.732911816684197,Ni**as In Paris,"JAY-Z, Kanye West",2011,HipHop
2606,2606,6.7161713,2.6286197,0.4961218353032119,0.2798204101433673,0.2039960644091737,Crush,Ethel Cain,2021,IndiePop
2607,2607,7.7610564,7.883024,0.6907800607020128,0.9289492693928064,0.7321846257090038,キャラクター,Ryokuoushoku Shakai,2022,JPop
2608,2608,10.79028,3.5636132,0.1420685702038467,0.9638143630750076,0.7551809547520413,終於說出口,Xiao Yu,2008,Mandopop
2609,2609,4.4114323,7.15476,0.5754819492979786,0.9634323018040962,0.7909133551854104,Cambalache,"Armando Pontier, Julio Sosa",1941,Tango
2610,2610,3.6162956,2.4030209,0.6850621051359354,0.7100085588357249,0.5851831392426033,Joker,Dalshabet,2015,KPop
2611,2611,2.1496747,2.4093935,0.8963070868225059,0.6166122122578892,0.1847281629226275,Dahan-Dahan,MAJA,2014,OPM
2612,2612,4.3393717,6.5868344,0.6295087777922812,0.9663246627149482,0.4704853637367274,Kanpeki Guu no Ne,Watariroukahashiritai,2010,JIdol
2613,2613,5.486651,2.4480536,0.4182084792367607,0.3389392845789047,0.4469627890199417,Lariat,Stephen Malkmus & The Jicks,2014,AltRock
2614,2614,-0.51286757,1.6275086,0.9611145082442814,0.9820137900379085,0.7956996441026285,年度之歌,Kay Tse,2009,Cantopop
2615,2615,6.8138685,6.102653,0.3968533472019851,0.8978349906177949,0.5021850895995132,God Has Not 4got,Tonéx,2002,Gospel
2616,2616,7.17033,1.7739505,0.267230852527254,0.4130441860273652,0.0700448410360893,黄昏のスタアライト,Yoshino Nanjo,2015,Anime
2617,2617,8.498779,4.434466,0.2524068527937128,0.7547733413653772,0.3395544738736835,True North,Witchery,2017,DeathMetal
2618,2618,5.360072,6.92792,0.4487726060603705,0.9377017152308096,0.5535982629981147,All The Small Things,blink-182,1999,Rock
2619,2619,6.7804165,1.5429825,0.2985868726200411,0.2708174211598995,0.5476575731358992,7 rings,Ariana Grande,2019,Pop
